File,Gaussian_Peak_Count
ossifragus_00302_2.wav,3
ossifragus_00302_20.wav,1
ossifragus_00302_21.wav,5
ossifragus_00302_22.wav,4
ossifragus_00302_23.wav,1
ossifragus_00302_24.wav,2
ossifragus_00302_25.wav,2
ossifragus_00302_26.wav,6
ossifragus_00302_3.wav,6
ossifragus_00302_4.wav,4
ossifragus_00302_5.wav,2
ossifragus_00302_6.wav,3
ossifragus_00302_7.wav,5
ossifragus_00302_8.wav,3
ossifragus_00302_9.wav,2
ossifragus_00304_1.wav,1
ossifragus_00304_2.wav,1
ossifragus_00304_3.wav,1
ossifragus_00304_4.wav,1
ossifragus_00304_5.wav,1
ossifragus_00304_6.wav,1
ossifragus_00305_1.wav,1
ossifragus_00307_1.wav,4
ossifragus_00307_2.wav,2
ossifragus_00307_3.wav,3
ossifragus_00308_1.wav,3
ossifragus_00309_1.wav,3
ossifragus_00309_2.wav,2
ossifragus_00309_3.wav,2
ossifragus_00312_1.wav,6
ossifragus_00312_2.wav,6
ossifragus_00312_3.wav,2
ossifragus_00312_4.wav,2
ossifragus_00312_5.wav,1
ossifragus_00312_6.wav,4
ossifragus_00312_7.wav,1
ossifragus_00313_1.wav,3
ossifragus_00313_2.wav,1
ossifragus_00313_3.wav,1
ossifragus_00313_4.wav,4
ossifragus_00314_1.wav,2
ossifragus_00314_2.wav,1
ossifragus_00317_1.wav,1
ossifragus_00317_2.wav,2
ossifragus_00317_3.wav,2
ossifragus_00317_4.wav,2
ossifragus_00318_1.wav,7
ossifragus_00318_2.wav,6
ossifragus_00320_1.wav,2
ossifragus_00320_2.wav,2
ossifragus_00321_1.wav,3
ossifragus_00321_10.wav,3
ossifragus_00321_11.wav,3
ossifragus_00321_12.wav,2
ossifragus_00321_13.wav,4
ossifragus_00321_14.wav,3
ossifragus_00321_15.wav,2
ossifragus_00321_16.wav,2
ossifragus_00321_17.wav,3
ossifragus_00321_18.wav,3
ossifragus_00321_19.wav,1
ossifragus_00321_2.wav,4
ossifragus_00321_20.wav,2
ossifragus_00321_21.wav,2
ossifragus_00321_22.wav,2
ossifragus_00321_23.wav,4
ossifragus_00321_24.wav,4
ossifragus_00321_25.wav,3
ossifragus_00321_26.wav,1
ossifragus_00321_3.wav,1
ossifragus_00321_4.wav,5
ossifragus_00321_5.wav,2
ossifragus_00321_6.wav,4
ossifragus_00321_7.wav,3
ossifragus_00321_8.wav,4
ossifragus_00321_9.wav,2
ossifragus_00322_1.wav,2
